2021-04-23 08:42:42,勝澤,アイヒマンが病気であるかということについて我々は病気であるといけんします理由としましては病気という定義として自分の体が健康ではない状態と捉えるならば1万の状態というのは決して健康とは言えずに健康な状態であるためその状態を病気であるというふうに定義づけることが可能であると考えるからです以上です
2021-04-23 08:43:23,宍戸,はい肥満は病気ではないと思います最近ではその個性みたいな感じで見られてると思っていて肥満の人が病気で行けちゃうとそれの煽りを受けるとゆうか太って見えるシルエットの人全員があの人は病気だって言われちゃうのはかわいそうですしお相撲さんとかもうそういう風に見られちゃうっていうのはなんか違うのかなって思います以上です
2021-04-23 08:44:03,小杉,ハイネットまわし人はそれぞれも太ってる人から痩せている人まで様々いるとは思いますがその外見的な評価とかは抜きにしてましまんの状態がどのような状態であるかっていう考えた時に様々な病気の症状が起きやすい状況であるということは間違いないということは確かなので
2021-04-23 08:44:15,小杉,肥満はあらゆる病気をもたらす可能性のある病気として考えても良いのかなっていうふうに思います
2021-04-23 08:44:48,林,さんが言っていたその肥満が健康ではない状態だからか病気であるってなんか定義づけるみたいなこと言ってたんですけどまあなんかそれが増しさんということあるに同じなんですけどなんかその
2021-04-23 08:45:15,林,病気の状態だったら結構そういう体型の人だかもいたりするしそういう人が全員病気かって言ったらそれは違ったりするからまあ日1が病気かって言ったらそれは違うのかなみたいにそんなこと言ったらめっちゃ病気の人たくさんいるじゃんっていう形になってしまうのでやっぱ違うなって思います以上です
2021-04-23 08:45:53,宍戸,はい島は病気ではないかとしては暇だからみんながみんな病気を持っていて不健康だというわけではないですしその人たち肥満という風にひとくくりにして全員が病気だってしてしまうとそうでない人達というかまぁ個性として捉えていた人たちなども悲しい気持ちになってしまい多くの人が悲しい気持ちになってしまうと思うので反対です
2021-04-23 08:46:38,勝澤,はい指紋は病気であると言う派の意見としましては太っていない人に比べて不健康な状態であることまた保険病をに通じてしまうと他の病にを引き起こす原因となりやすい体型であるという点において肥満は病気であるという風に自分達は意見をします以上です
2021-04-23 08:55:00,林,私はサンタクロースが本当にいるのかということでいると思っています皆さんが想像しているサンタクロースっていうのはサンタクロースって言われ言われ続けた実は言うと親っていうことで親父と思ってると思うけどまぁ実際にサンタクロースはやっぱフィンランドにいるって言われていてまたはフィンランドで何かあってやっぱサンタクロースはフィンランドに言って言われてるんだからやっぱ本当にサンタクロースは実在してまあプレゼント配ってるって言ってもやまあなんかわかんないですけどもフィンランドでなんか孤児とかわかんないですがそういう人たちには誰かが配ってたんじゃないかなってことでまたのその人がサンタクロースってことでサンタクロースはいると自分は思います以上です
2021-04-23 08:55:56,勝澤,はい私はサンタクロースは本当にいるかということでいないという意見を述べさせて行きます理由と致しましてはまぁ一般的に言われているサンタクロースがクリスマスの日の朝に夜中の間に家に来てプレゼントを置いてくるというところでまあまず現実的ではないという点ですねえ全世界の子供を全員のもとに一晩の間にプレゼントを届けるというのは現実的に不可能であり
2021-04-23 08:56:07,勝澤,現実的ではないという点においていないという風にのみさせます
2021-04-23 08:56:52,宍戸,背景と現実的ではないって言っていましたけれども魔法のような力がなんか信じられてますしその魔法みたいな力が実在していないっていう証明を誰もできていないので何か週刊誌や新聞紙にそういうサンタクロースは絶対ないみたいなのは言われたことはないと思うって誰も証明できていないので私はいると思っています以上です
2021-04-23 08:57:24,小杉,はい先ほどもいないことの証明ができないっていうのはいることを証明することよりもいないことを証明することが難しいは悪魔の証明と言われてると思うんですけれどもまあそれはもちろん誰も見たことないのだからまいないかどうかわからないっていうのはもちろんだと思うんですけどもまぁおそらく皆さんが考えていま
2021-04-23 08:57:27,小杉,煙突
2021-04-23 08:57:58,小杉,サンタクロースさんとかはまあ現実的ではないっていうのはあると思っていてそれに加えてまあ夢を壊さないように子供達のこの夢を壊さないためにもクリスマスっていう特別な日に今プレゼントあげようっていう意味では大人達が考えたは現実をというか夢というかっていうものなんではないかなという風に思います
2021-04-23 08:58:31,勝澤,はい私たちの意見としましては現実的にサンタクロースが存在するとは言えませんが大人達が子どもたちに夢を与えるために呼び出した仮想の存在たちの夢の結晶という風な位置付けとして我々の意見とさせていただきます以上です
2021-04-23 08:59:05,林,我々は本当にサンタクロースがいるって言うてんねいないっていう証明ができないっていうのとまあフィンランドにいるっていうことでまあ一番大切なやっぱいないっていう証明ができないっていうことが一番大切なんですかねまあ以上で私たちの意見はサンタクロースは本当にいると思っています以上です
2021-04-23 08:59:17,宍戸,俺難しくない
2021-04-23 09:07:49,小杉,10ですか
2021-04-23 09:07:59,小杉,2分ぐらいで
2021-04-23 09:08:33,小杉,はいはい
